Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,7179.200195,7234.200195,7178.000000,7228.600098,7228.600098,861254900
2019-02-21,7228.600098,7228.799805,7141.899902,7167.399902,7167.399902,798796000
2019-02-22,7167.399902,7220.500000,7162.399902,7178.600098,7178.600098,646718000
2019-02-25,7178.600098,7210.700195,7158.200195,7183.700195,7183.700195,644937500
2019-02-26,7183.700195,7183.799805,7091.600098,7151.100098,7151.100098,865719700
2019-02-27,7151.100098,7151.100098,7082.600098,7107.200195,7107.200195,870721000
2019-02-28,7107.200195,7107.200195,7041.000000,7074.700195,7074.700195,979616900
2019-03-01,7074.700195,7129.700195,7074.700195,7106.700195,7106.700195,700825200
2019-03-04,7106.700195,7166.200195,7106.700195,7134.399902,7134.399902,634698800
2019-03-05,7134.399902,7191.700195,7127.200195,7183.399902,7183.399902,795291200
2019-03-06,7183.399902,7211.799805,7170.299805,7196.000000,7196.000000,791979200
2019-03-07,7196.000000,7196.000000,7126.600098,7157.600098,7157.600098,691317400
2019-03-08,7157.600098,7157.600098,7077.899902,7104.299805,7104.299805,622101900
2019-03-11,7104.299805,7181.600098,7104.299805,7130.600098,7130.600098,674285200
2019-03-12,7130.600098,7166.600098,7083.200195,7151.200195,7151.200195,752033900
2019-03-13,7151.200195,7181.899902,7128.700195,7159.200195,7159.200195,744627600
2019-03-14,7159.200195,7215.500000,7148.100098,7185.399902,7185.399902,791259700
2019-03-15,7185.399902,7243.799805,7185.399902,7228.299805,7228.299805,1335709200
2019-03-18,7228.299805,7299.200195,7228.200195,7299.200195,7299.200195,642988100
2019-03-19,7299.200195,7350.100098,7294.500000,7324.000000,7324.000000,598904100
2019-03-20,7324.000000,7341.600098,7291.000000,7291.000000,7291.000000,748851100
2019-03-21,7291.000000,7370.600098,7290.600098,7355.299805,7355.299805,709429100
2019-03-22,7355.299805,7356.399902,7192.799805,7207.600098,7207.600098,694767600
2019-03-25,7207.600098,7208.100098,7146.799805,7177.600098,7177.600098,586169600
2019-03-26,7177.600098,7221.000000,7169.399902,7196.299805,7196.299805,629605500
2019-03-27,7196.299805,7222.600098,7160.100098,7194.200195,7194.200195,678742500
2019-03-28,7194.200195,7265.500000,7190.899902,7234.299805,7234.299805,568044400
2019-03-29,7234.299805,7287.700195,7223.299805,7279.200195,7279.200195,794400900
2019-04-01,7279.200195,7352.200195,7279.200195,7317.399902,7317.399902,697005200
2019-04-02,7317.399902,7403.600098,7316.799805,7391.100098,7391.100098,720842000
2019-04-03,7391.100098,7418.299805,7380.899902,7418.299805,7418.299805,880770400
2019-04-04,7418.299805,7418.399902,7367.399902,7401.899902,7401.899902,675670900
2019-04-05,7401.899902,7461.399902,7400.799805,7446.899902,7446.899902,679960600
2019-04-08,7446.899902,7459.899902,7420.399902,7451.899902,7451.899902,571379100
2019-04-09,7451.899902,7477.600098,7413.299805,7425.600098,7425.600098,652297100
2019-04-10,7425.600098,7441.399902,7409.399902,7421.899902,7421.899902,569746800
2019-04-11,7421.899902,7441.899902,7383.500000,7418.000000,7418.000000,629602900
2019-04-12,7418.000000,7454.799805,7415.000000,7437.100098,7437.100098,696895600
2019-04-15,7437.100098,7447.100098,7420.299805,7436.899902,7436.899902,511603500
2019-04-16,7436.899902,7485.899902,7436.899902,7469.899902,7469.899902,623807300
2019-04-17,7469.899902,7479.000000,7445.100098,7471.299805,7471.299805,646326400
