Date,Open,High,Low,Close
2013-01-02,7689.459961,7789.939941,7689.459961,7778.779785
2013-01-03,7762.129883,7777.02002,7737.97998,7756.439941
2013-01-04,7740.990234000001,7779.669922,7727.549805,7776.370117
2013-01-07,7760.009765999999,7767.549805,7713.419922,7732.660156
2013-01-08,7710.700195,7754.379883,7683.47998,7695.830078
2013-01-09,7713.569823999999,7734.779785,7688.549805,7720.470215
2013-01-10,7732.140137,7773.689941,7685.080078,7708.470215
2013-01-11,7725.930176000001,7731.450195,7683.919922,7715.529785
2013-01-14,7737.609863,7785.819823999999,7702.359863,7729.52002
2013-01-15,7704.049805,7735.209961,7635.879883,7675.910156
2013-01-16,7661.609863,7694.799805,7643.140137,7691.129883
2013-01-17,7677.279785,7764.029785,7662.430176000001,7735.459961
2013-01-18,7747.129883,7753.490234000001,7702.22998,7702.22998
2013-01-21,7727.77002,7749.819823999999,7719.02002,7748.859863
2013-01-22,7741.879883,7746.910156,7634.259765999999,7696.209961
2013-01-23,7702.919922,7731.629883,7684.839844,7707.540039
2013-01-24,7700.529785,7753.299805,7661.959961,7748.129883
2013-01-25,7746.779785,7865.160156,7743.189941,7857.970215
2013-01-28,7859.830078,7871.790039,7831.720215,7833.0
2013-01-29,7841.959961,7857.140137,7800.120117,7848.569823999999
2013-01-30,7855.680176000001,7863.350098000001,7775.029785,7811.310059
2013-01-31,7800.450195,7812.339844,7765.200195,7776.049805
2013-02-01,7792.589844,7853.370117,7784.970215,7833.390137
2013-02-04,7822.540039,7837.640137,7637.680176000001,7638.22998
2013-02-05,7643.540039,7677.140137,7622.299805,7664.660156
2013-02-06,7665.879883,7694.419922,7537.290039,7581.180176000001
2013-02-07,7581.370117,7661.310059,7565.319823999999,7590.850098000001
2013-02-08,7607.569823999999,7655.310059,7577.339844,7652.140137
2013-02-11,7627.720215,7676.819823999999,7597.609863,7633.740234000001
2013-02-12,7619.120117,7661.970215,7593.660156,7660.189941
2013-02-13,7678.47998,7737.410156,7650.290039,7711.890137
